"product_id","product_variant_name","pmi_product_family","pmi_product_category","brand_tier","pack_size","nicotine_format"
"TEC-AC-10001076","HTP-VAR-174883","Heated Tobacco","Heat-not-burn","Core","30-pack","Heated"
"TEC-AC-10001082","HTP-VAR-179359","Heated Tobacco","Heat-not-burn","Core","10-pack","Heated"
"TEC-AC-10001089","HTP-VAR-622174","Heated Tobacco","Heat-not-burn","Core","10-pack","Heated"
"TEC-AC-10001090","HTP-VAR-953725","Heated Tobacco","Heat-not-burn","Core","20-pack","Heated"
"TEC-AC-10001100","HTP-VAR-633894","Heated Tobacco","Heat-not-burn","Premium","Multi-pack","Heated"
"TEC-AC-10001101","HTP-VAR-872798","Heated Tobacco","Heat-not-burn","Value","20-pack","Heated"
"TEC-AC-10001106","HTP-VAR-355723","Heated Tobacco","Heat-not-burn","Core","30-pack","Heated"
"TEC-AC-10001109","HTP-VAR-367748","Heated Tobacco","Heat-not-burn","Value","Multi-pack","Heated"
"TEC-AC-10001114","HTP-VAR-349589","Heated Tobacco","Heat-not-burn","Value","Multi-pack","Heated"
"TEC-AC-10001142","HTP-VAR-493075","Heated Tobacco","Heat-not-burn","Core","Multi-pack","Heated"
"TEC-AC-10001172","HTP-VAR-171442","Heated Tobacco","Heat-not-burn","Core","10-pack","Heated"
"TEC-AC-10001187","HTP-VAR-856933","Heated Tobacco","Heat-not-burn","Core","10-pack","Heated"
"TEC-AC-10001197","HTP-VAR-105258","Heated Tobacco","Heat-not-burn","Premium","20-pack","Heated"
"TEC-AC-10001221","HTP-VAR-114628","Heated Tobacco","Heat-not-burn","Core","30-pack","Heated"
"TEC-AC-10001226","HTP-VAR-237090","Heated Tobacco","Heat-not-burn","Premium","20-pack","Heated"
"TEC-AC-10001243","HTP-VAR-744085","Heated Tobacco","Heat-not-burn","Core","10-pack","Heated"
"TEC-AC-10001246","HTP-VAR-580487","Heated Tobacco","Heat-not-burn","Value","Multi-pack","Heated"
"TEC-AC-10001251","HTP-VAR-282479","Heated Tobacco","Heat-not-burn","Value","20-pack","Heated"
"TEC-AC-10001254","HTP-VAR-545468","Heated Tobacco","Heat-not-burn","Value","30-pack","Heated"
"TEC-AC-10001258","HTP-VAR-230979","Heated Tobacco","Heat-not-burn","Premium","20-pack","Heated"
"TEC-AC-10001266","HTP-VAR-930348","Heated Tobacco","Heat-not-burn","Premium","20-pack","Heated"
"TEC-AC-10001267","HTP-VAR-314604","Heated Tobacco","Heat-not-burn","Premium","Multi-pack","Heated"
"TEC-AC-10001274","HTP-VAR-721486","Heated Tobacco","Heat-not-burn","Core","10-pack","Heated"
"TEC-AC-10001278","HTP-VAR-274779","Heated Tobacco","Heat-not-burn","Premium","Multi-pack","Heated"
"TEC-AC-10001284","HTP-VAR-070793","Heated Tobacco","Heat-not-burn","Value","Multi-pack","Heated"
"TEC-AC-10001295","HTP-VAR-175029","Heated Tobacco","Heat-not-burn","Premium","10-pack","Heated"
"TEC-AC-10001311","HTP-VAR-361971","Heated Tobacco","Heat-not-burn","Premium","30-pack","Heated"
"TEC-AC-10001312","HTP-VAR-581531","Heated Tobacco","Heat-not-burn","Value","10-pack","Heated"
"TEC-AC-10001314","HTP-VAR-880108","Heated Tobacco","Heat-not-burn","Core","20-pack","Heated"
"TEC-AC-10001341","HTP-VAR-658174","Heated Tobacco","Heat-not-burn","Core","Multi-pack","Heated"
"TEC-AC-10001348","HTP-VAR-018776","Heated Tobacco","Heat-not-burn","Value","Multi-pack","Heated"
"TEC-AC-10001352","HTP-VAR-218278","Heated Tobacco","Heat-not-burn","Core","10-pack","Heated"
"TEC-AC-10001355","HTP-VAR-630371","Heated Tobacco","Heat-not-burn","Value","Multi-pack","Heated"
"TEC-AC-10001364","HTP-VAR-430061","Heated Tobacco","Heat-not-burn","Value","30-pack","Heated"
"TEC-AC-10001383","HTP-VAR-502360","Heated Tobacco","Heat-not-burn","Core","Multi-pack","Heated"
"TEC-AC-10001402","HTP-VAR-711843","Heated Tobacco","Heat-not-burn","Premium","10-pack","Heated"
"TEC-AC-10001405","HTP-VAR-557175","Heated Tobacco","Heat-not-burn","Premium","Multi-pack","Heated"
"TEC-AC-10001406","HTP-VAR-317330","Heated Tobacco","Heat-not-burn","Value","20-pack","Heated"
"TEC-AC-10001407","HTP-VAR-543424","Heated Tobacco","Heat-not-burn","Core","Multi-pack","Heated"
"TEC-AC-10001410","HTP-VAR-675468","Heated Tobacco","Heat-not-burn","Premium","20-pack","Heated"
"TEC-AC-10001432","HTP-VAR-953749","Heated Tobacco","Heat-not-burn","Core","Multi-pack","Heated"
"TEC-AC-10001438","HTP-VAR-410082","Heated Tobacco","Heat-not-burn","Premium","20-pack","Heated"
"TEC-AC-10001441","HTP-VAR-031673","Heated Tobacco","Heat-not-burn","Value","30-pack","Heated"
"TEC-AC-10001445","HTP-VAR-453774","Heated Tobacco","Heat-not-burn","Premium","Multi-pack","Heated"
"TEC-AC-10001455","HTP-VAR-621198","Heated Tobacco","Heat-not-burn","Premium","30-pack","Heated"
"TEC-AC-10001463","HTP-VAR-842572","Heated Tobacco","Heat-not-burn","Core","10-pack","Heated"
"TEC-AC-10001465","HTP-VAR-215757","Heated Tobacco","Heat-not-burn","Premium","20-pack","Heated"
"TEC-AC-10001486","HTP-VAR-122326","Heated Tobacco","Heat-not-burn","Core","20-pack","Heated"
"TEC-AC-10001491","HTP-VAR-055502","Heated Tobacco","Heat-not-burn","Value","Multi-pack","Heated"
"TEC-AC-10001500","HTP-VAR-083790","Heated Tobacco","Heat-not-burn","Premium","Multi-pack","Heated"
"TEC-AC-10001539","HTP-VAR-518335","Heated Tobacco","Heat-not-burn","Core","10-pack","Heated"
"TEC-AC-10001542","HTP-VAR-784871","Heated Tobacco","Heat-not-burn","Value","Multi-pack","Heated"
"TEC-AC-10001552","HTP-VAR-437668","Heated Tobacco","Heat-not-burn","Core","30-pack","Heated"
"TEC-AC-10001553","HTP-VAR-354967","Heated Tobacco","Heat-not-burn","Core","10-pack","Heated"
"TEC-AC-10001564","HTP-VAR-070598","Heated Tobacco","Heat-not-burn","Value","10-pack","Heated"
"TEC-AC-10001566","HTP-VAR-650682","Heated Tobacco","Heat-not-burn","Premium","10-pack","Heated"
"TEC-AC-10001590","HTP-VAR-428270","Heated Tobacco","Heat-not-burn","Value","30-pack","Heated"
"TEC-AC-10001592","HTP-VAR-479715","Heated Tobacco","Heat-not-burn","Premium","30-pack","Heated"
"TEC-AC-10001600","HTP-VAR-914574","Heated Tobacco","Heat-not-burn","Premium","30-pack","Heated"
"TEC-AC-10001606","HTP-VAR-712615","Heated Tobacco","Heat-not-burn","Core","Multi-pack","Heated"
"TEC-AC-10001608","HTP-VAR-955676","Heated Tobacco","Heat-not-burn","Value","10-pack","Heated"
"TEC-AC-10001611","HTP-VAR-444845","Heated Tobacco","Heat-not-burn","Value","20-pack","Heated"
"TEC-AC-10001616","HTP-VAR-704066","Heated Tobacco","Heat-not-burn","Value","30-pack","Heated"
"TEC-AC-10001635","HTP-VAR-832921","Heated Tobacco","Heat-not-burn","Core","30-pack","Heated"
"TEC-AC-10001636","HTP-VAR-336793","Heated Tobacco","Heat-not-burn","Core","10-pack","Heated"
"TEC-AC-10001639","HTP-VAR-890829","Heated Tobacco","Heat-not-burn","Premium","20-pack","Heated"
"TEC-AC-10001660","HTP-VAR-008053","Heated Tobacco","Heat-not-burn","Core","10-pack","Heated"
"TEC-AC-10001664","HTP-VAR-670457","Heated Tobacco","Heat-not-burn","Value","20-pack","Heated"
"TEC-AC-10001666","HTP-VAR-589408","Heated Tobacco","Heat-not-burn","Core","20-pack","Heated"
"TEC-AC-10001688","HTP-VAR-233621","Heated Tobacco","Heat-not-burn","Value","10-pack","Heated"
"TEC-AC-10001696","HTP-VAR-019539","Heated Tobacco","Heat-not-burn","Premium","30-pack","Heated"
"TEC-AC-10001703","HTP-VAR-571765","Heated Tobacco","Heat-not-burn","Core","Multi-pack","Heated"
"TEC-AC-10001705","HTP-VAR-458664","Heated Tobacco","Heat-not-burn","Premium","30-pack","Heated"
"TEC-AC-10001714","HTP-VAR-682967","Heated Tobacco","Heat-not-burn","Value","20-pack","Heated"
"TEC-AC-10001719","HTP-VAR-025109","Heated Tobacco","Heat-not-burn","Value","10-pack","Heated"
"TEC-AC-10001720","HTP-VAR-602235","Heated Tobacco","Heat-not-burn","Premium","Multi-pack","Heated"
"TEC-AC-10001728","HTP-VAR-024177","Heated Tobacco","Heat-not-burn","Premium","20-pack","Heated"
"TEC-AC-10001735","HTP-VAR-332007","Heated Tobacco","Heat-not-burn","Premium","20-pack","Heated"
"TEC-AC-10001745","HTP-VAR-200584","Heated Tobacco","Heat-not-burn","Core","30-pack","Heated"
"TEC-AC-10001748","HTP-VAR-830448","Heated Tobacco","Heat-not-burn","Premium","Multi-pack","Heated"
"TEC-AC-10001754","HTP-VAR-423620","Heated Tobacco","Heat-not-burn","Value","20-pack","Heated"
"TEC-AC-10001756","HTP-VAR-776945","Heated Tobacco","Heat-not-burn","Value","20-pack","Heated"
"TEC-AC-10001765","HTP-VAR-793993","Heated Tobacco","Heat-not-burn","Core","10-pack","Heated"
"TEC-AC-10001767","HTP-VAR-084639","Heated Tobacco","Heat-not-burn","Premium","10-pack","Heated"
"TEC-AC-10001772","HTP-VAR-640415","Heated Tobacco","Heat-not-burn","Value","30-pack","Heated"
"TEC-AC-10001791","HTP-VAR-830946","Heated Tobacco","Heat-not-burn","Premium","30-pack","Heated"
"TEC-AC-10001792","HTP-VAR-959950","Heated Tobacco","Heat-not-burn","Core","10-pack","Heated"
"TEC-AC-10001830","HTP-VAR-072630","Heated Tobacco","Heat-not-burn","Premium","Multi-pack","Heated"
"TEC-AC-10001831","HTP-VAR-891454","Heated Tobacco","Heat-not-burn","Core","20-pack","Heated"
"TEC-AC-10001835","HTP-VAR-759326","Heated Tobacco","Heat-not-burn","Value","10-pack","Heated"
"TEC-AC-10001838","HTP-VAR-861142","Heated Tobacco","Heat-not-burn","Core","20-pack","Heated"
"TEC-AC-10001840","HTP-VAR-503709","Heated Tobacco","Heat-not-burn","Premium","10-pack","Heated"
"TEC-AC-10001874","HTP-VAR-301319","Heated Tobacco","Heat-not-burn","Value","30-pack","Heated"
"TEC-AC-10001876","HTP-VAR-635643","Heated Tobacco","Heat-not-burn","Premium","30-pack","Heated"
"TEC-AC-10001904","HTP-VAR-844786","Heated Tobacco","Heat-not-burn","Core","30-pack","Heated"
"TEC-AC-10001907","HTP-VAR-031627","Heated Tobacco","Heat-not-burn","Core","10-pack","Heated"
"TEC-AC-10001908","HTP-VAR-537055","Heated Tobacco","Heat-not-burn","Core","20-pack","Heated"
"TEC-AC-10001942","HTP-VAR-957333","Heated Tobacco","Heat-not-burn","Premium","Multi-pack","Heated"
"TEC-AC-10001948","HTP-VAR-116168","Heated Tobacco","Heat-not-burn","Value","20-pack","Heated"
"TEC-AC-10001949","HTP-VAR-412856","Heated Tobacco","Heat-not-burn","Value","Multi-pack","Heated"
"TEC-AC-10001950","HTP-VAR-574142","Heated Tobacco","Heat-not-burn","Value","30-pack","Heated"
"TEC-AC-10001951","HTP-VAR-413832","Heated Tobacco","Heat-not-burn","Premium","10-pack","Heated"
"TEC-AC-10001956","HTP-VAR-128557","Heated Tobacco","Heat-not-burn","Core","Multi-pack","Heated"
"TEC-AC-10001974","HTP-VAR-557551","Heated Tobacco","Heat-not-burn","Core","20-pack","Heated"
"TEC-AC-10001987","HTP-VAR-250928","Heated Tobacco","Heat-not-burn","Value","10-pack","Heated"
"TEC-AC-10001990","HTP-VAR-485767","Heated Tobacco","Heat-not-burn","Core","30-pack","Heated"
"TEC-AC-10001995","HTP-VAR-964450","Heated Tobacco","Heat-not-burn","Core","20-pack","Heated"
"TEC-AC-10001998","HTP-VAR-484343","Heated Tobacco","Heat-not-burn","Value","10-pack","Heated"
"TEC-AC-10002001","HTP-VAR-534730","Heated Tobacco","Heat-not-burn","Core","10-pack","Heated"
"TEC-AC-10002006","HTP-VAR-249519","Heated Tobacco","Heat-not-burn","Premium","Multi-pack","Heated"
"TEC-AC-10002013","HTP-VAR-996965","Heated Tobacco","Heat-not-burn","Value","20-pack","Heated"
"TEC-AC-10002014","HTP-VAR-236574","Heated Tobacco","Heat-not-burn","Premium","30-pack","Heated"
"TEC-AC-10002015","HTP-VAR-705841","Heated Tobacco","Heat-not-burn","Core","10-pack","Heated"
"TEC-AC-10002017","HTP-VAR-244341","Heated Tobacco","Heat-not-burn","Premium","10-pack","Heated"
"TEC-AC-10002018","HTP-VAR-848963","Heated Tobacco","Heat-not-burn","Value","20-pack","Heated"
"TEC-AC-10002025","HTP-VAR-971296","Heated Tobacco","Heat-not-burn","Core","Multi-pack","Heated"
"TEC-AC-10002048","HTP-VAR-215115","Heated Tobacco","Heat-not-burn","Premium","10-pack","Heated"
"TEC-AC-10002049","HTP-VAR-623099","Heated Tobacco","Heat-not-burn","Value","30-pack","Heated"
"TEC-AC-10002076","HTP-VAR-451240","Heated Tobacco","Heat-not-burn","Core","10-pack","Heated"
"TEC-AC-10002086","HTP-VAR-326883","Heated Tobacco","Heat-not-burn","Premium","Multi-pack","Heated"
"TEC-AC-10002110","HTP-VAR-251731","Heated Tobacco","Heat-not-burn","Core","10-pack","Heated"
"TEC-AC-10002122","HTP-VAR-170106","Heated Tobacco","Heat-not-burn","Premium","Multi-pack","Heated"
"TEC-AC-10002130","HTP-VAR-549825","Heated Tobacco","Heat-not-burn","Premium","30-pack","Heated"
"TEC-AC-10002134","HTP-VAR-011322","Heated Tobacco","Heat-not-burn","Premium","Multi-pack","Heated"
"TEC-AC-10002145","HTP-VAR-723610","Heated Tobacco","Heat-not-burn","Core","30-pack","Heated"
"TEC-AC-10002148","HTP-VAR-422175","Heated Tobacco","Heat-not-burn","Premium","Multi-pack","Heated"
"TEC-AC-10002153","HTP-VAR-301643","Heated Tobacco","Heat-not-burn","Value","30-pack","Heated"
"TEC-AC-10002158","HTP-VAR-490834","Heated Tobacco","Heat-not-burn","Core","30-pack","Heated"
"TEC-AC-10002159","HTP-VAR-904445","Heated Tobacco","Heat-not-burn","Value","10-pack","Heated"
"TEC-AC-10002167","HTP-VAR-760751","Heated Tobacco","Heat-not-burn","Value","10-pack","Heated"
"TEC-AC-10002170","HTP-VAR-999991","Heated Tobacco","Heat-not-burn","Core","30-pack","Heated"
"TEC-AC-10002172","HTP-VAR-926097","Heated Tobacco","Heat-not-burn","Premium","30-pack","Heated"
"TEC-AC-10002204","HTP-VAR-741061","Heated Tobacco","Heat-not-burn","Core","20-pack","Heated"
"TEC-AC-10002217","HTP-VAR-414867","Heated Tobacco","Heat-not-burn","Premium","30-pack","Heated"
"TEC-AC-10002218","HTP-VAR-331251","Heated Tobacco","Heat-not-burn","Premium","Multi-pack","Heated"
"TEC-AC-10002219","HTP-VAR-945547","Heated Tobacco","Heat-not-burn","Core","20-pack","Heated"
"TEC-AC-10002221","HTP-VAR-057259","Heated Tobacco","Heat-not-burn","Core","10-pack","Heated"
"TEC-AC-10002224","HTP-VAR-847242","Heated Tobacco","Heat-not-burn","Premium","Multi-pack","Heated"
"TEC-AC-10002243","HTP-VAR-999398","Heated Tobacco","Heat-not-burn","Value","30-pack","Heated"
"TEC-AC-10002244","HTP-VAR-240040","Heated Tobacco","Heat-not-burn","Core","20-pack","Heated"
"TEC-AC-10002253","HTP-VAR-831462","Heated Tobacco","Heat-not-burn","Premium","Multi-pack","Heated"
"TEC-AC-10002255","HTP-VAR-146422","Heated Tobacco","Heat-not-burn","Core","30-pack","Heated"
"TEC-AC-10002257","HTP-VAR-881077","Heated Tobacco","Heat-not-burn","Core","30-pack","Heated"
"TEC-AC-10002263","HTP-VAR-567136","Heated Tobacco","Heat-not-burn","Core","10-pack","Heated"
"TEC-AC-10002289","HTP-VAR-084631","Heated Tobacco","Heat-not-burn","Core","10-pack","Heated"
"TEC-AC-10002295","HTP-VAR-922542","Heated Tobacco","Heat-not-burn","Premium","30-pack","Heated"
"TEC-AC-10002305","HTP-VAR-182968","Heated Tobacco","Heat-not-burn","Core","10-pack","Heated"
"TEC-AC-10002308","HTP-VAR-971538","Heated Tobacco","Heat-not-burn","Premium","20-pack","Heated"
"TEC-AC-10002322","HTP-VAR-436914","Heated Tobacco","Heat-not-burn","Premium","20-pack","Heated"
"TEC-AC-10002323","HTP-VAR-391733","Heated Tobacco","Heat-not-burn","Value","Multi-pack","Heated"
"TEC-AC-10002324","HTP-VAR-676944","Heated Tobacco","Heat-not-burn","Premium","10-pack","Heated"
"TEC-AC-10002331","HTP-VAR-795958","Heated Tobacco","Heat-not-burn","Core","30-pack","Heated"
"TEC-AC-10002335","HTP-VAR-939224","Heated Tobacco","Heat-not-burn","Value","Multi-pack","Heated"
"TEC-AC-10002340","HTP-VAR-712425","Heated Tobacco","Heat-not-burn","Premium","Multi-pack","Heated"
"TEC-AC-10002345","HTP-VAR-474266","Heated Tobacco","Heat-not-burn","Value","10-pack","Heated"
"TEC-AC-10002348","HTP-VAR-527097","Heated Tobacco","Heat-not-burn","Premium","20-pack","Heated"
"TEC-AC-10002357","HTP-VAR-133214","Heated Tobacco","Heat-not-burn","Value","20-pack","Heated"
"TEC-AC-10002363","HTP-VAR-429668","Heated Tobacco","Heat-not-burn","Value","Multi-pack","Heated"
"TEC-AC-10002364","HTP-VAR-491653","Heated Tobacco","Heat-not-burn","Core","10-pack","Heated"
"TEC-AC-10002370","HTP-VAR-001925","Heated Tobacco","Heat-not-burn","Value","10-pack","Heated"
"TEC-AC-10002380","HTP-VAR-181562","Heated Tobacco","Heat-not-burn","Value","Multi-pack","Heated"
"TEC-AC-10002389","HTP-VAR-565123","Heated Tobacco","Heat-not-burn","Core","Multi-pack","Heated"
"TEC-AC-10002399","HTP-VAR-016300","Heated Tobacco","Heat-not-burn","Core","30-pack","Heated"
"TEC-AC-10002402","HTP-VAR-241772","Heated Tobacco","Heat-not-burn","Value","30-pack","Heated"
"TEC-AC-10002455","HTP-VAR-254346","Heated Tobacco","Heat-not-burn","Premium","10-pack","Heated"
"TEC-AC-10002458","HTP-VAR-882305","Heated Tobacco","Heat-not-burn","Value","20-pack","Heated"
"TEC-AC-10002473","HTP-VAR-415470","Heated Tobacco","Heat-not-burn","Premium","Multi-pack","Heated"
"TEC-AC-10002482","HTP-VAR-711848","Heated Tobacco","Heat-not-burn","Value","30-pack","Heated"
"TEC-AC-10002522","HTP-VAR-165529","Heated Tobacco","Heat-not-burn","Core","Multi-pack","Heated"
"TEC-AC-10002530","HTP-VAR-557699","Heated Tobacco","Heat-not-burn","Value","30-pack","Heated"
"TEC-AC-10002533","HTP-VAR-915121","Heated Tobacco","Heat-not-burn","Core","10-pack","Heated"
"TEC-AC-10002543","HTP-VAR-405165","Heated Tobacco","Heat-not-burn","Premium","Multi-pack","Heated"
"TEC-AC-10002545","HTP-VAR-654080","Heated Tobacco","Heat-not-burn","Value","30-pack","Heated"
"TEC-AC-10002550","HTP-VAR-812527","Heated Tobacco","Heat-not-burn","Core","10-pack","Heated"
"TEC-AC-10002558","HTP-VAR-347372","Heated Tobacco","Heat-not-burn","Value","30-pack","Heated"
"TEC-AC-10002567","HTP-VAR-957892","Heated Tobacco","Heat-not-burn","Core","10-pack","Heated"
"TEC-AC-10002568","HTP-VAR-563555","Heated Tobacco","Heat-not-burn","Value","20-pack","Heated"
"TEC-AC-10002581","HTP-VAR-358504","Heated Tobacco","Heat-not-burn","Core","Multi-pack","Heated"
"TEC-AC-10002600","HTP-VAR-719106","Heated Tobacco","Heat-not-burn","Premium","10-pack","Heated"
"TEC-AC-10002601","HTP-VAR-343856","Heated Tobacco","Heat-not-burn","Value","30-pack","Heated"
"TEC-AC-10002607","HTP-VAR-194301","Heated Tobacco","Heat-not-burn","Premium","Multi-pack","Heated"
"TEC-AC-10002629","HTP-VAR-709747","Heated Tobacco","Heat-not-burn","Core","30-pack","Heated"
"TEC-AC-10002637","HTP-VAR-914749","Heated Tobacco","Heat-not-burn","Core","10-pack","Heated"
"TEC-AC-10002647","HTP-VAR-944413","Heated Tobacco","Heat-not-burn","Core","Multi-pack","Heated"
"TEC-AC-10002649","HTP-VAR-571854","Heated Tobacco","Heat-not-burn","Premium","10-pack","Heated"
"TEC-AC-10002664","HTP-VAR-261304","Heated Tobacco","Heat-not-burn","Core","Multi-pack","Heated"
"TEC-AC-10002670","HTP-VAR-538374","Heated Tobacco","Heat-not-burn","Premium","Multi-pack","Heated"
"TEC-AC-10002688","HTP-VAR-930169","Heated Tobacco","Heat-not-burn","Core","30-pack","Heated"
"TEC-AC-10002702","HTP-VAR-512535","Heated Tobacco","Heat-not-burn","Premium","Multi-pack","Heated"
"TEC-AC-10002712","HTP-VAR-686540","Heated Tobacco","Heat-not-burn","Value","30-pack","Heated"
"TEC-AC-10002718","HTP-VAR-577638","Heated Tobacco","Heat-not-burn","Premium","10-pack","Heated"
"TEC-AC-10002719","HTP-VAR-387404","Heated Tobacco","Heat-not-burn","Value","30-pack","Heated"
"TEC-AC-10002738","HTP-VAR-344281","Heated Tobacco","Heat-not-burn","Core","30-pack","Heated"
"TEC-AC-10002749","HTP-VAR-738088","Heated Tobacco","Heat-not-burn","Core","Multi-pack","Heated"
"TEC-AC-10002756","HTP-VAR-823884","Heated Tobacco","Heat-not-burn","Premium","Multi-pack","Heated"
"TEC-AC-10002760","HTP-VAR-438724","Heated Tobacco","Heat-not-burn","Core","20-pack","Heated"
"TEC-AC-10002795","HTP-VAR-029879","Heated Tobacco","Heat-not-burn","Value","20-pack","Heated"
"TEC-AC-10002799","HTP-VAR-958509","Heated Tobacco","Heat-not-burn","Premium","30-pack","Heated"
"TEC-AC-10002800","HTP-VAR-221867","Heated Tobacco","Heat-not-burn","Value","30-pack","Heated"
"TEC-AC-10002815","HTP-VAR-170148","Heated Tobacco","Heat-not-burn","Premium","10-pack","Heated"
"TEC-AC-10002833","HTP-VAR-929040","Heated Tobacco","Heat-not-burn","Premium","Multi-pack","Heated"
"TEC-AC-10002842","HTP-VAR-164696","Heated Tobacco","Heat-not-burn","Value","30-pack","Heated"
