shipment_fact_id,date_week_id,country_id.x,region_id,product_id,wholesaler_id,channel_id,shipment_volume,sell_in_revenue,trade_incentive_pct,contribution_margin_proxy,list_price,net_invoice_price,price_change_flag,price_strategy,incentive_type,incentive_pct,incentive_amount,compliance_flag,product_variant_name,pmi_product_family,pmi_product_category,brand_tier,pack_size,nicotine_format,operating_country,macro_region,channel_name,fiscal_year,fiscal_week,fiscal_quarter,month,week_start_date,week_end_date,wholesaler_name,wholesaler_tier,country_id.y,primary_channel_id,net_unit_price,list_unit_price,discount_rate,trade_spend_amount,price_realization_pct,revenue_net_of_trade
46871,201219,64,3642,OFF-AP-10002439,386,2,5,71,0.8,-191.62,71,14.2,0,Core Maintain,Volume Discount,0.8,56.8,0,CIG-VAR-045715,Cigarettes,Combustible,Core,Multi-pack,Combustible,United States,US,E-Commerce,2012,19,2,5,2012-05-07,2012-05-13,WH-United States-E-Commerce-5538,T3,64,2,14.2,71,0.8,56.8,0.19999999999999998,14.200000000000003
46872,201221,64,3653,OFF-AP-10000358,385,1,8,21,0.8,-52.96,13.125,2.625,0,Premium Hold,Display Allowance,0.8,16.8,0,CIG-VAR-066387,Cigarettes,Combustible,Premium,20-pack,Combustible,United States,US,Retail,2012,21,2,5,2012-05-21,2012-05-27,WH-United States-Retail-2602,T2,64,1,2.625,13.125,0.8,16.8,0.2,4.199999999999999
46873,201221,64,3635,FUR-CH-10002880,385,1,7,603,0.3,-163.58,123.0612,86.1429,0,Core Maintain,Volume Discount,0.3,180.9,0,ONP-VAR-213376,Oral Nicotine,Nicotine Pouches,Core,20-pack,Oral,United States,US,Retail,2012,21,2,5,2012-05-21,2012-05-27,WH-United States-Retail-2602,T2,64,1,86.1429,123.0612,0.3,180.9,0.7000004875622861,422.1
46874,201221,64,3635,OFF-BI-10001249,385,1,6,8,0.8,-13.02,6.6667,1.3333,0,Value Drive,Price Support,0.8,6.4,0,CIG-VAR-964397,Cigarettes,Combustible,Value,Multi-pack,Combustible,United States,US,Retail,2012,21,2,5,2012-05-21,2012-05-27,WH-United States-Retail-2602,T2,64,1,1.3333,6.6667,0.8,6.4,0.19999400002999984,1.5999999999999996
46875,201225,64,3642,FUR-TA-10002645,386,2,7,796,0.5,-525.64,227.4286,113.7143,0,Core Maintain,Volume Discount,0.5,398,0,ONP-VAR-897913,Oral Nicotine,Nicotine Pouches,Core,30-pack,Oral,United States,US,E-Commerce,2012,25,2,6,2012-06-18,2012-06-24,WH-United States-E-Commerce-5538,T3,64,2,113.7143,227.4286,0.5,398,0.5,398
46876,201227,64,3654,FUR-CH-10003774,385,1,6,382,0.3,-92.8,90.9524,63.6667,0,Value Drive,Price Support,0.3,114.6,0,ONP-VAR-591866,Oral Nicotine,Nicotine Pouches,Value,Multi-pack,Oral,United States,US,Retail,2012,27,3,7,2012-07-02,2012-07-08,WH-United States-Retail-2602,T2,64,1,63.6667,90.9524,0.3,114.6,0.7000002198952419,267.4
46877,201227,64,3654,FUR-CH-10004086,385,1,2,408,0.3,-5.83,291.4286,204,0,Premium Hold,Display Allowance,0.3,122.4,0,ONP-VAR-190329,Oral Nicotine,Nicotine Pouches,Premium,10-pack,Oral,United States,US,Retail,2012,27,3,7,2012-07-02,2012-07-08,WH-United States-Retail-2602,T2,64,1,204,291.4286,0.3,122.4,0.6999999313725557,285.6
46878,201229,64,3655,FUR-BO-10002545,385,1,5,913,0.3,-52.2,260.8571,182.6,0,Core Maintain,Volume Discount,0.3,273.9,0,ONP-VAR-443335,Oral Nicotine,Nicotine Pouches,Core,10-pack,Oral,United States,US,Retail,2012,29,3,7,2012-07-16,2012-07-22,WH-United States-Retail-2602,T2,64,1,182.6,260.8571,0.3,273.9,0.7000001150054953,639.1
46879,201229,64,3655,FUR-BO-10004690,385,1,4,385,0.3,-126.48,137.5,96.25,0,Core Maintain,Volume Discount,0.3,115.5,0,ONP-VAR-067114,Oral Nicotine,Nicotine Pouches,Core,Multi-pack,Oral,United States,US,Retail,2012,29,3,7,2012-07-16,2012-07-22,WH-United States-Retail-2602,T2,64,1,96.25,137.5,0.3,115.5,0.7,269.5
46880,201229,64,3655,OFF-BI-10000546,385,1,5,3,0.8,-4.46,3,0.6,0,Core Maintain,Volume Discount,0.8,2.4,0,CIG-VAR-163957,Cigarettes,Combustible,Core,30-pack,Combustible,United States,US,Retail,2012,29,3,7,2012-07-16,2012-07-22,WH-United States-Retail-2602,T2,64,1,0.6,3,0.8,2.4,0.19999999999999998,0.6000000000000001
46881,201234,64,3647,OFF-AP-10000696,385,1,2,6,0.8,-13.55,15,3,0,Premium Hold,Display Allowance,0.8,4.8,0,CIG-VAR-998328,Cigarettes,Combustible,Premium,20-pack,Combustible,United States,US,Retail,2012,34,3,8,2012-08-20,2012-08-26,WH-United States-Retail-2602,T2,64,1,3,15,0.8,4.8,0.2,1.2000000000000002
46882,201238,64,3635,OFF-BI-10000138,385,1,3,3,0.8,-4.49,5,1,0,Premium Hold,Display Allowance,0.8,2.4,0,CIG-VAR-099597,Cigarettes,Combustible,Premium,30-pack,Combustible,United States,US,Retail,2012,38,3,9,2012-09-17,2012-09-23,WH-United States-Retail-2602,T2,64,1,1,5,0.8,2.4,0.2,0.6000000000000001
46883,201240,64,3656,OFF-BI-10003196,385,1,4,3,0.8,-4.49,3.75,0.75,0,Premium Hold,Display Allowance,0.8,2.4,0,CIG-VAR-630579,Cigarettes,Combustible,Premium,20-pack,Combustible,United States,US,Retail,2012,40,4,10,2012-10-01,2012-10-07,WH-United States-Retail-2602,T2,64,1,0.75,3.75,0.8,2.4,0.2,0.6000000000000001
46884,201243,64,3644,OFF-BI-10000301,385,1,4,5,0.8,-7.76,6.25,1.25,0,Premium Hold,Display Allowance,0.8,4,0,CIG-VAR-581997,Cigarettes,Combustible,Premium,Multi-pack,Combustible,United States,US,Retail,2012,43,4,10,2012-10-22,2012-10-28,WH-United States-Retail-2602,T2,64,1,1.25,6.25,0.8,4,0.2,1
46885,201248,64,3657,FUR-FU-10004904,385,1,5,152,0.6,-182.35,76,30.4,0,Value Drive,Price Support,0.6,91.2,0,ONP-VAR-361013,Oral Nicotine,Nicotine Pouches,Value,20-pack,Oral,United States,US,Retail,2012,48,4,11,2012-11-26,2012-12-02,WH-United States-Retail-2602,T2,64,1,30.4,76,0.6,91.2,0.39999999999999997,60.8
46886,201251,64,3644,FUR-FU-10000965,385,1,2,42,0.6,-19.74,52.5,21,0,Value Drive,Price Support,0.6,25.2,0,ONP-VAR-634814,Oral Nicotine,Nicotine Pouches,Value,30-pack,Oral,United States,US,Retail,2012,51,4,12,2012-12-17,2012-12-23,WH-United States-Retail-2602,T2,64,1,21,52.5,0.6,25.2,0.4,16.8
46887,201251,64,3649,FUR-FU-10003039,386,2,3,52,0.6,-33.64,43.3333,17.3333,0,Core Maintain,Volume Discount,0.6,31.2,0,ONP-VAR-921949,Oral Nicotine,Nicotine Pouches,Core,20-pack,Oral,United States,US,E-Commerce,2012,51,4,12,2012-12-17,2012-12-23,WH-United States-E-Commerce-5538,T3,64,2,17.3333,43.3333,0.6,31.2,0.39999953846118347,20.8
46888,201251,64,3649,TEC-MA-10004241,386,2,2,601,0.3,137.26,429.2857,300.5,0,Premium Hold,Display Allowance,0.3,180.3,0,HTP-VAR-890496,Heated Tobacco,Heat-not-burn,Premium,10-pack,Heated,United States,US,E-Commerce,2012,51,4,12,2012-12-17,2012-12-23,WH-United States-E-Commerce-5538,T3,64,2,300.5,429.2857,0.3,180.3,0.7000000232945099,420.7
46889,201305,64,3658,FUR-TA-10004256,385,1,3,626,0.5,-538.45,417.3333,208.6667,0,Premium Hold,Display Allowance,0.5,313,0,ONP-VAR-238959,Oral Nicotine,Nicotine Pouches,Premium,20-pack,Oral,United States,US,Retail,2013,5,1,2,2013-02-04,2013-02-10,WH-United States-Retail-2602,T2,64,1,208.6667,417.3333,0.5,313,0.5000001198083163,313
46890,201305,64,3658,OFF-BI-10000546,385,1,3,2,0.8,-2.68,3.3333,0.6667,0,Core Maintain,Volume Discount,0.8,1.6,0,CIG-VAR-163957,Cigarettes,Combustible,Core,30-pack,Combustible,United States,US,Retail,2013,5,1,2,2013-02-04,2013-02-10,WH-United States-Retail-2602,T2,64,1,0.6667,3.3333,0.8,1.6,0.2000120001200012,0.3999999999999999
46891,201318,64,3649,FUR-FU-10001602,385,1,2,30,0.6,-31.86,37.5,15,0,Premium Hold,Display Allowance,0.6,18,0,ONP-VAR-909732,Oral Nicotine,Nicotine Pouches,Premium,Multi-pack,Oral,United States,US,Retail,2013,18,2,5,2013-05-06,2013-05-12,WH-United States-Retail-2602,T2,64,1,15,37.5,0.6,18,0.4,12
46892,201322,64,3640,FUR-CH-10000422,385,1,3,191,0.3,-38.22,90.9524,63.6667,0,Value Drive,Price Support,0.3,57.3,0,ONP-VAR-496931,Oral Nicotine,Nicotine Pouches,Value,10-pack,Oral,United States,US,Retail,2013,22,2,6,2013-06-03,2013-06-09,WH-United States-Retail-2602,T2,64,1,63.6667,90.9524,0.3,57.3,0.7000002198952419,133.7
46893,201322,64,3640,FUR-FU-10001379,385,1,3,32,0.6,-12.83,26.6667,10.6667,0,Premium Hold,Display Allowance,0.6,19.2,0,ONP-VAR-805308,Oral Nicotine,Nicotine Pouches,Premium,Multi-pack,Oral,United States,US,Retail,2013,22,2,6,2013-06-03,2013-06-09,WH-United States-Retail-2602,T2,64,1,10.6667,26.6667,0.6,19.2,0.40000074999906254,12.8
46894,201326,64,3655,FUR-CH-10003981,387,3,3,540,0.3,-7.71,257.1429,180,0,Contracted,Contract Rebate,0.3,162,0,ONP-VAR-429583,Oral Nicotine,Nicotine Pouches,Core,20-pack,Oral,United States,US,Key Accounts,2013,26,2,7,2013-07-01,2013-07-07,WH-United States-Key Accounts-7900,T1,64,3,180,257.1429,0.3,162,0.6999998833333528,378
46895,201328,64,3642,FUR-CH-10000785,387,3,2,253,0.3,-14.48,180.7143,126.5,0,Value Drive,Contract Rebate,0.3,75.9,0,ONP-VAR-717440,Oral Nicotine,Nicotine Pouches,Value,10-pack,Oral,United States,US,Key Accounts,2013,28,3,7,2013-07-15,2013-07-21,WH-United States-Key Accounts-7900,T1,64,3,126.5,180.7143,0.3,75.9,0.6999999446640359,177.1
46896,201328,64,3642,FUR-FU-10004973,387,3,8,60,0.6,-27.13,18.75,7.5,0,Value Drive,Contract Rebate,0.6,36,0,ONP-VAR-702173,Oral Nicotine,Nicotine Pouches,Value,20-pack,Oral,United States,US,Key Accounts,2013,28,3,7,2013-07-15,2013-07-21,WH-United States-Key Accounts-7900,T1,64,3,7.5,18.75,0.6,36,0.4,24
46897,201330,64,3658,OFF-BI-10000948,386,2,4,11,0.8,-18.84,13.75,2.75,0,Core Maintain,Volume Discount,0.8,8.8,0,CIG-VAR-424174,Cigarettes,Combustible,Core,20-pack,Combustible,United States,US,E-Commerce,2013,30,3,7,2013-07-29,2013-08-04,WH-United States-E-Commerce-5538,T3,64,2,2.75,13.75,0.8,8.8,0.2,2.1999999999999993
46898,201332,64,3641,OFF-BI-10002003,385,1,5,4,0.8,-6.57,4,0.8,0,Premium Hold,Display Allowance,0.8,3.2,0,CIG-VAR-245382,Cigarettes,Combustible,Premium,20-pack,Combustible,United States,US,Retail,2013,32,3,8,2013-08-12,2013-08-18,WH-United States-Retail-2602,T2,64,1,0.8,4,0.8,3.2,0.2,0.7999999999999998
46899,201336,64,3642,FUR-FU-10003394,386,2,3,84,0.6,-90.25,70,28,0,Value Drive,Price Support,0.6,50.4,0,ONP-VAR-585788,Oral Nicotine,Nicotine Pouches,Value,Multi-pack,Oral,United States,US,E-Commerce,2013,36,3,9,2013-09-09,2013-09-15,WH-United States-E-Commerce-5538,T3,64,2,28,70,0.6,50.4,0.4,33.6
46900,201337,64,3659,FUR-FU-10004671,385,1,2,14,0.6,-7.77,17.5,7,0,Value Drive,Price Support,0.6,8.4,0,ONP-VAR-008168,Oral Nicotine,Nicotine Pouches,Value,10-pack,Oral,United States,US,Retail,2013,37,3,9,2013-09-16,2013-09-22,WH-United States-Retail-2602,T2,64,1,7,17.5,0.6,8.4,0.4,5.6
46901,201337,64,3659,FUR-TA-10003569,385,1,3,601,0.5,-300.74,400.6667,200.3333,0,Premium Hold,Display Allowance,0.5,300.5,0,ONP-VAR-105633,Oral Nicotine,Nicotine Pouches,Premium,Multi-pack,Oral,United States,US,Retail,2013,37,3,9,2013-09-16,2013-09-22,WH-United States-Retail-2602,T2,64,1,200.3333,400.6667,0.5,300.5,0.4999998752079971,300.5
46902,201338,64,3642,FUR-CH-10001215,386,2,2,701,0.3,-50.1,500.7143,350.5,0,Value Drive,Price Support,0.3,210.3,0,ONP-VAR-575297,Oral Nicotine,Nicotine Pouches,Value,Multi-pack,Oral,United States,US,E-Commerce,2013,38,3,9,2013-09-23,2013-09-29,WH-United States-E-Commerce-5538,T3,64,2,350.5,500.7143,0.3,210.3,0.6999999800285313,490.7
46903,201338,64,3642,OFF-BI-10004654,386,2,2,2,0.8,-3.46,5,1,0,Premium Hold,Display Allowance,0.8,1.6,0,CIG-VAR-147000,Cigarettes,Combustible,Premium,20-pack,Combustible,United States,US,E-Commerce,2013,38,3,9,2013-09-23,2013-09-29,WH-United States-E-Commerce-5538,T3,64,2,1,5,0.8,1.6,0.2,0.3999999999999999
46904,201339,64,3658,OFF-BI-10004584,387,3,7,442,0.8,-729.91,315.7143,63.1429,0,Contracted,Contract Rebate,0.8,353.6,0,CIG-VAR-943531,Cigarettes,Combustible,Core,20-pack,Combustible,United States,US,Key Accounts,2013,39,3,9,2013-09-30,2013-10-06,WH-United States-Key Accounts-7900,T1,64,3,63.1429,315.7143,0.8,353.6,0.20000012669682685,88.39999999999998
46905,201339,64,3640,FUR-CH-10002331,385,1,3,748,0.3,-96.11,356.1905,249.3333,0,Core Maintain,Volume Discount,0.3,224.4,0,ONP-VAR-259726,Oral Nicotine,Nicotine Pouches,Core,20-pack,Oral,United States,US,Retail,2013,39,3,9,2013-09-30,2013-10-06,WH-United States-Retail-2602,T2,64,1,249.3333,356.1905,0.3,224.4,0.6999998596256779,523.6
46906,201340,64,3656,OFF-BI-10000343,385,1,2,2,0.8,-3.24,5,1,0,Core Maintain,Volume Discount,0.8,1.6,0,CIG-VAR-424699,Cigarettes,Combustible,Core,Multi-pack,Combustible,United States,US,Retail,2013,40,4,10,2013-10-07,2013-10-13,WH-United States-Retail-2602,T2,64,1,1,5,0.8,1.6,0.2,0.3999999999999999
46907,201346,64,3655,OFF-BI-10000285,386,2,2,3,0.8,-4.7,7.5,1.5,0,Core Maintain,Volume Discount,0.8,2.4,0,CIG-VAR-037078,Cigarettes,Combustible,Core,20-pack,Combustible,United States,US,E-Commerce,2013,46,4,11,2013-11-18,2013-11-24,WH-United States-E-Commerce-5538,T3,64,2,1.5,7.5,0.8,2.4,0.2,0.6000000000000001
46908,201348,64,3642,FUR-FU-10003806,386,2,4,242,0.6,-302.72,151.25,60.5,0,Core Maintain,Volume Discount,0.6,145.2,0,ONP-VAR-271564,Oral Nicotine,Nicotine Pouches,Core,Multi-pack,Oral,United States,US,E-Commerce,2013,48,4,12,2013-12-02,2013-12-08,WH-United States-E-Commerce-5538,T3,64,2,60.5,151.25,0.6,145.2,0.4,96.80000000000001
46909,201352,64,3637,FUR-CH-10004853,387,3,8,845,0.3,-12.08,150.8929,105.625,0,Contracted,Contract Rebate,0.3,253.5,0,ONP-VAR-970666,Oral Nicotine,Nicotine Pouches,Core,30-pack,Oral,United States,US,Key Accounts,2013,52,4,12,2013-12-30,2014-01-05,WH-United States-Key Accounts-7900,T1,64,3,105.625,150.8929,0.3,253.5,0.6999998011834885,591.5
46910,201405,64,3642,FUR-TA-10003469,385,1,1,69,0.5,-47.18,138,69,0,Core Maintain,Volume Discount,0.5,34.5,0,ONP-VAR-607732,Oral Nicotine,Nicotine Pouches,Core,10-pack,Oral,United States,US,Retail,2014,5,1,2,2014-02-03,2014-02-09,WH-United States-Retail-2602,T2,64,1,69,138,0.5,34.5,0.5,34.5
46911,201408,64,3640,FUR-CH-10004063,385,1,3,601,0.3,-8.58,286.1905,200.3333,0,Core Maintain,Volume Discount,0.3,180.3,0,ONP-VAR-049948,Oral Nicotine,Nicotine Pouches,Core,20-pack,Oral,United States,US,Retail,2014,8,1,2,2014-02-24,2014-03-02,WH-United States-Retail-2602,T2,64,1,200.3333,286.1905,0.3,180.3,0.699999825291196,420.7
46912,201408,64,3640,FUR-FU-10004270,385,1,1,8,0.6,-3.65,20,8,0,Core Maintain,Volume Discount,0.6,4.8,0,ONP-VAR-802366,Oral Nicotine,Nicotine Pouches,Core,30-pack,Oral,United States,US,Retail,2014,8,1,2,2014-02-24,2014-03-02,WH-United States-Retail-2602,T2,64,1,8,20,0.6,4.8,0.4,3.2
46913,201418,64,3660,OFF-BI-10001575,386,2,7,43,0.8,-69.4,30.7143,6.1429,0,Core Maintain,Volume Discount,0.8,34.4,0,CIG-VAR-668932,Cigarettes,Combustible,Core,30-pack,Combustible,United States,US,E-Commerce,2014,18,2,5,2014-05-05,2014-05-11,WH-United States-E-Commerce-5538,T3,64,2,6.1429,30.7143,0.8,34.4,0.20000130232497565,8.600000000000001
46914,201424,64,3648,OFF-BI-10000309,385,1,4,12,0.8,-18.87,15,3,0,Value Drive,Price Support,0.8,9.6,0,CIG-VAR-906539,Cigarettes,Combustible,Value,20-pack,Combustible,United States,US,Retail,2014,24,2,6,2014-06-16,2014-06-22,WH-United States-Retail-2602,T2,64,1,3,15,0.8,9.6,0.2,2.4000000000000004
46915,201425,64,3648,OFF-BI-10000546,387,3,4,2,0.8,-3.57,2.5,0.5,0,Contracted,Contract Rebate,0.8,1.6,0,CIG-VAR-163957,Cigarettes,Combustible,Core,30-pack,Combustible,United States,US,Key Accounts,2014,25,2,6,2014-06-23,2014-06-29,WH-United States-Key Accounts-7900,T1,64,3,0.5,2.5,0.8,1.6,0.2,0.3999999999999999
46916,201425,64,3648,OFF-BI-10001294,387,3,4,9,0.8,-16.38,11.25,2.25,0,Premium Hold,Contract Rebate,0.8,7.2,0,CIG-VAR-577338,Cigarettes,Combustible,Premium,Multi-pack,Combustible,United States,US,Key Accounts,2014,25,2,6,2014-06-23,2014-06-29,WH-United States-Key Accounts-7900,T1,64,3,2.25,11.25,0.8,7.2,0.2,1.7999999999999998
46917,201426,64,3640,OFF-BI-10004632,387,3,3,183,0.8,-320.24,305,61,0,Contracted,Contract Rebate,0.8,146.4,0,CIG-VAR-562951,Cigarettes,Combustible,Core,30-pack,Combustible,United States,US,Key Accounts,2014,26,2,6,2014-06-30,2014-07-06,WH-United States-Key Accounts-7900,T1,64,3,61,305,0.8,146.4,0.2,36.599999999999994
46918,201430,64,3642,OFF-BI-10001890,387,3,4,3,0.8,-4.58,3.75,0.75,0,Premium Hold,Contract Rebate,0.8,2.4,0,CIG-VAR-407010,Cigarettes,Combustible,Premium,10-pack,Combustible,United States,US,Key Accounts,2014,30,3,7,2014-07-28,2014-08-03,WH-United States-Key Accounts-7900,T1,64,3,0.75,3.75,0.8,2.4,0.2,0.6000000000000001
46919,201430,64,3642,OFF-BI-10004224,387,3,7,94,0.8,-164.84,67.1429,13.4286,0,Value Drive,Contract Rebate,0.8,75.2,0,CIG-VAR-457892,Cigarettes,Combustible,Value,30-pack,Combustible,United States,US,Key Accounts,2014,30,3,7,2014-07-28,2014-08-03,WH-United States-Key Accounts-7900,T1,64,3,13.4286,67.1429,0.8,75.2,0.2000002978721503,18.799999999999997
46920,201435,64,3656,OFF-BI-10002012,387,3,9,3,0.8,-5.18,1.6667,0.3333,0,Premium Hold,Contract Rebate,0.8,2.4,0,CIG-VAR-924639,Cigarettes,Combustible,Premium,30-pack,Combustible,United States,US,Key Accounts,2014,35,3,9,2014-09-01,2014-09-07,WH-United States-Key Accounts-7900,T1,64,3,0.3333,1.6667,0.8,2.4,0.1999760004799904,0.6000000000000001
46921,201441,64,3642,FUR-TA-10002958,387,3,5,652,0.5,-430.62,260.8,130.4,0,Value Drive,Contract Rebate,0.5,326,0,ONP-VAR-424874,Oral Nicotine,Nicotine Pouches,Value,Multi-pack,Oral,United States,US,Key Accounts,2014,41,4,10,2014-10-13,2014-10-19,WH-United States-Key Accounts-7900,T1,64,3,130.4,260.8,0.5,326,0.5,326
46922,201441,64,3642,FUR-TA-10001676,387,3,3,67,0.5,-42.65,44.6667,22.3333,0,Contracted,Contract Rebate,0.5,33.5,0,ONP-VAR-037030,Oral Nicotine,Nicotine Pouches,Core,20-pack,Oral,United States,US,Key Accounts,2014,41,4,10,2014-10-13,2014-10-19,WH-United States-Key Accounts-7900,T1,64,3,22.3333,44.6667,0.5,33.5,0.49999888059785036,33.5
46923,201441,64,3642,FUR-CH-10001545,385,1,3,239,0.3,-47.87,113.8095,79.6667,0,Core Maintain,Volume Discount,0.3,71.7,0,ONP-VAR-018664,Oral Nicotine,Nicotine Pouches,Core,Multi-pack,Oral,United States,US,Retail,2014,41,4,10,2014-10-13,2014-10-19,WH-United States-Retail-2602,T2,64,1,79.6667,113.8095,0.3,71.7,0.7000004393306359,167.3
46924,201442,64,3658,FUR-CH-10002304,386,2,14,255,0.3,-18.19,26.0204,18.2143,0,Core Maintain,Volume Discount,0.3,76.5,0,ONP-VAR-439447,Oral Nicotine,Nicotine Pouches,Core,20-pack,Oral,United States,US,E-Commerce,2014,42,4,10,2014-10-20,2014-10-26,WH-United States-E-Commerce-5538,T3,64,2,18.2143,26.0204,0.3,76.5,0.7000007686276922,178.5
46925,201442,64,3661,FUR-FU-10001424,385,1,3,10,0.6,-6.81,8.3333,3.3333,0,Premium Hold,Display Allowance,0.6,6,0,ONP-VAR-305661,Oral Nicotine,Nicotine Pouches,Premium,30-pack,Oral,United States,US,Retail,2014,42,4,10,2014-10-20,2014-10-26,WH-United States-Retail-2602,T2,64,1,3.3333,8.3333,0.6,6,0.39999759999039997,4
46926,201442,64,3661,OFF-BI-10000778,385,1,4,97,0.8,-145.18,121.25,24.25,0,Core Maintain,Volume Discount,0.8,77.6,0,CIG-VAR-714001,Cigarettes,Combustible,Core,10-pack,Combustible,United States,US,Retail,2014,42,4,10,2014-10-20,2014-10-26,WH-United States-Retail-2602,T2,64,1,24.25,121.25,0.8,77.6,0.2,19.400000000000006
46927,201448,64,3658,OFF-BI-10001524,385,1,8,34,0.8,-53.71,21.25,4.25,0,Core Maintain,Volume Discount,0.8,27.2,0,CIG-VAR-906733,Cigarettes,Combustible,Core,20-pack,Combustible,United States,US,Retail,2014,48,4,12,2014-12-01,2014-12-07,WH-United States-Retail-2602,T2,64,1,4.25,21.25,0.8,27.2,0.2,6.800000000000001
46928,201450,64,3642,FUR-CH-10003973,385,1,2,520,0.3,-14.87,371.4286,260,0,Core Maintain,Volume Discount,0.3,156,0,ONP-VAR-756523,Oral Nicotine,Nicotine Pouches,Core,30-pack,Oral,United States,US,Retail,2014,50,4,12,2014-12-15,2014-12-21,WH-United States-Retail-2602,T2,64,1,260,371.4286,0.3,156,0.6999999461538503,364
46929,201450,64,3642,FUR-FU-10004306,385,1,1,78,0.6,-66.06,195,78,0,Value Drive,Price Support,0.6,46.8,0,ONP-VAR-080396,Oral Nicotine,Nicotine Pouches,Value,Multi-pack,Oral,United States,US,Retail,2014,50,4,12,2014-12-15,2014-12-21,WH-United States-Retail-2602,T2,64,1,78,195,0.6,46.8,0.4,31.200000000000003
46930,201451,64,3648,FUR-FU-10004091,385,1,3,56,0.6,-26.76,46.6667,18.6667,0,Value Drive,Price Support,0.6,33.6,0,ONP-VAR-719564,Oral Nicotine,Nicotine Pouches,Value,10-pack,Oral,United States,US,Retail,2014,51,4,12,2014-12-22,2014-12-28,WH-United States-Retail-2602,T2,64,1,18.6667,46.6667,0.6,33.6,0.40000042857112245,22.4
46931,201451,64,3648,FUR-FU-10002298,385,1,6,266,0.6,-292.99,110.8333,44.3333,0,Premium Hold,Display Allowance,0.6,159.6,0,ONP-VAR-753681,Oral Nicotine,Nicotine Pouches,Premium,30-pack,Oral,United States,US,Retail,2014,51,4,12,2014-12-22,2014-12-28,WH-United States-Retail-2602,T2,64,1,44.3333,110.8333,0.6,159.6,0.3999998195488179,106.4
46932,201452,64,3658,OFF-BI-10004002,387,3,4,14,0.8,-22.14,17.5,3.5,0,Value Drive,Contract Rebate,0.8,11.2,0,CIG-VAR-910322,Cigarettes,Combustible,Value,Multi-pack,Combustible,United States,US,Key Accounts,2014,52,4,12,2014-12-29,2015-01-04,WH-United States-Key Accounts-7900,T1,64,3,3.5,17.5,0.8,11.2,0.2,2.8000000000000007
46933,201453,64,3641,FUR-CH-10004698,387,3,2,113,0.3,-3.24,80.7143,56.5,0,Premium Hold,Contract Rebate,0.3,33.9,0,ONP-VAR-226506,Oral Nicotine,Nicotine Pouches,Premium,10-pack,Oral,United States,US,Key Accounts,2014,53,5,1,2015-01-05,2015-01-11,WH-United States-Key Accounts-7900,T1,64,3,56.5,80.7143,0.3,33.9,0.6999998761062166,79.1
46934,201453,64,3641,FUR-FU-10001935,387,3,2,3,0.6,-1.41,3.75,1.5,0,Premium Hold,Contract Rebate,0.6,1.8,0,ONP-VAR-283314,Oral Nicotine,Nicotine Pouches,Premium,30-pack,Oral,United States,US,Key Accounts,2014,53,5,1,2015-01-05,2015-01-11,WH-United States-Key Accounts-7900,T1,64,3,1.5,3.75,0.6,1.8,0.4,1.2
46935,201453,64,3641,FUR-FU-10004586,387,3,3,8,0.6,-2.39,6.6667,2.6667,0,Value Drive,Contract Rebate,0.6,4.8,0,ONP-VAR-005216,Oral Nicotine,Nicotine Pouches,Value,20-pack,Oral,United States,US,Key Accounts,2014,53,5,1,2015-01-05,2015-01-11,WH-United States-Key Accounts-7900,T1,64,3,2.6667,6.6667,0.6,4.8,0.4000029999850001,3.2
46936,201453,64,3641,OFF-BI-10003784,387,3,5,2,0.8,-2.69,2,0.4,0,Value Drive,Contract Rebate,0.8,1.6,0,CIG-VAR-710897,Cigarettes,Combustible,Value,30-pack,Combustible,United States,US,Key Accounts,2014,53,5,1,2015-01-05,2015-01-11,WH-United States-Key Accounts-7900,T1,64,3,0.4,2,0.8,1.6,0.2,0.3999999999999999
46937,201110,64,3662,FUR-BO-10001972,387,3,5,302,0.5,-199.62,120.8,60.4,0,Premium Hold,Contract Rebate,0.5,151,0,ONP-VAR-070749,Oral Nicotine,Nicotine Pouches,Premium,30-pack,Oral,United States,US,Key Accounts,2011,10,1,3,2011-03-07,2011-03-13,WH-United States-Key Accounts-7900,T1,64,3,60.4,120.8,0.5,151,0.5,151
46938,201117,64,3662,FUR-CH-10002965,386,2,4,562,0.3,-24.12,200.7143,140.5,0,Value Drive,Price Support,0.3,168.6,0,ONP-VAR-448100,Oral Nicotine,Nicotine Pouches,Value,Multi-pack,Oral,United States,US,E-Commerce,2011,17,2,4,2011-04-25,2011-05-01,WH-United States-E-Commerce-5538,T3,64,2,140.5,200.7143,0.3,168.6,0.6999999501779395,393.4
46939,201142,64,3663,FUR-CH-10003761,385,1,2,183,0.3,-7.86,130.7143,91.5,0,Value Drive,Price Support,0.3,54.9,0,ONP-VAR-132230,Oral Nicotine,Nicotine Pouches,Value,20-pack,Oral,United States,US,Retail,2011,42,4,10,2011-10-17,2011-10-23,WH-United States-Retail-2602,T2,64,1,91.5,130.7143,0.3,54.9,0.699999923497276,128.1
46940,201148,64,3662,FUR-CH-10000847,387,3,3,611,0.3,-34.92,290.9524,203.6667,0,Contracted,Contract Rebate,0.3,183.3,0,ONP-VAR-492952,Oral Nicotine,Nicotine Pouches,Core,20-pack,Oral,United States,US,Key Accounts,2011,48,4,11,2011-11-28,2011-12-04,WH-United States-Key Accounts-7900,T1,64,3,203.6667,290.9524,0.3,183.3,0.7000000687397663,427.7
